Close,High,Low,Open,Volume,Symbol,Company_Name,Date
0.483065546,0.486665165,0.475386396,0.483065546,113680000,NVDA,NVIDIA Corp.,2/1/2015
0.474906504,0.484505442,0.472746761,0.483065595,197952000,NVDA,NVIDIA Corp.,5/1/2015
0.460508078,0.476106305,0.460028139,0.475626365,197764000,NVDA,NVIDIA Corp.,6/1/2015
0.459308296,0.467947327,0.457868448,0.463867767,321808000,NVDA,NVIDIA Corp.,7/1/2015
0.476586372,0.479466068,0.464347749,0.464587733,283780000,NVDA,NVIDIA Corp.,8/1/2015
0.478506058,0.482105678,0.471786816,0.478266103,209540000,NVDA,NVIDIA Corp.,9/1/2015
0.472506702,0.479945867,0.468187188,0.479705883,190732000,NVDA,NVIDIA Corp.,12/1/2015
0.471786678,0.485705097,0.468427072,0.476106191,236720000,NVDA,NVIDIA Corp.,13/1/2015
0.473706633,0.475146481,0.465547571,0.466747435,155260000,NVDA,NVIDIA Corp.,14/1/2015
0.470347017,0.479945926,0.470107033,0.477066259,188932000,NVDA,NVIDIA Corp.,15/1/2015
0.478986025,0.479465965,0.468187224,0.469627071,181512000,NVDA,NVIDIA Corp.,16/1/2015
0.480425805,0.484985246,0.474426459,0.482345563,140308000,NVDA,NVIDIA Corp.,20/1/2015
0.487145126,0.488345018,0.474426565,0.4777862,144780000,NVDA,NVIDIA Corp.,21/1/2015
0.495544076,0.496983924,0.483065474,0.488104883,159712000,NVDA,NVIDIA Corp.,22/1/2015
0.496984035,0.497943914,0.491944567,0.496024098,120416000,NVDA,NVIDIA Corp.,23/1/2015
0.494824111,0.497223838,0.491704461,0.494824111,133240000,NVDA,NVIDIA Corp.,26/1/2015
0.471066833,0.487624965,0.470106925,0.487144996,357948000,NVDA,NVIDIA Corp.,27/1/2015
0.463387698,0.478745967,0.463147714,0.47682618,272728000,NVDA,NVIDIA Corp.,28/1/2015
0.474666446,0.477306129,0.46146792,0.463627691,235340000,NVDA,NVIDIA Corp.,29/1/2015
0.460748017,0.476826211,0.460028122,0.471306833,298200000,NVDA,NVIDIA Corp.,30/1/2015
0.470826954,0.472746741,0.454508802,0.463627772,259604000,NVDA,NVIDIA Corp.,2/2/2015
0.482585579,0.483065547,0.471786807,0.474186534,183468000,NVDA,NVIDIA Corp.,3/2/2015
0.483785361,0.489304738,0.479705803,0.481145679,181516000,NVDA,NVIDIA Corp.,4/2/2015
0.491704792,0.491944747,0.483785683,0.484265594,140448000,NVDA,NVIDIA Corp.,5/2/2015
0.489544809,0.496984003,0.487385037,0.491224612,210524000,NVDA,NVIDIA Corp.,6/2/2015
0.489064872,0.490504663,0.483545494,0.486665145,273944000,NVDA,NVIDIA Corp.,9/2/2015
0.502743304,0.502983259,0.487385005,0.489544776,226204000,NVDA,NVIDIA Corp.,10/2/2015
0.499383718,0.503943159,0.496024054,0.503943159,320832000,NVDA,NVIDIA Corp.,11/2/2015
0.53513968,0.539939134,0.524820847,0.527940498,676904000,NVDA,NVIDIA Corp.,12/2/2015
0.535379648,0.536099572,0.525780739,0.5339398,310084000,NVDA,NVIDIA Corp.,13/2/2015
0.537059665,0.539699406,0.531060373,0.534419981,203340000,NVDA,NVIDIA Corp.,17/2/2015
0.530819952,0.537299265,0.529860073,0.536339329,170948000,NVDA,NVIDIA Corp.,18/2/2015
0.532260001,0.538499303,0.529860273,0.537539424,169432000,NVDA,NVIDIA Corp.,19/2/2015
0.536099553,0.536339509,0.527940492,0.531780067,157752000,NVDA,NVIDIA Corp.,20/2/2015
0.531780064,0.535859595,0.529140324,0.535859595,125008000,NVDA,NVIDIA Corp.,23/2/2015
0.537441134,0.537441134,0.529009777,0.533827712,149356000,NVDA,NVIDIA Corp.,24/2/2015
0.533345819,0.537681994,0.530936851,0.535272969,123820000,NVDA,NVIDIA Corp.,25/2/2015
0.53479135,0.537923014,0.530455174,0.533827775,152864000,NVDA,NVIDIA Corp.,26/2/2015
0.5314188,0.534550464,0.529491592,0.533345952,157492000,NVDA,NVIDIA Corp.,27/2/2015
0.544427276,0.54731806,0.529250772,0.529973468,301512000,NVDA,NVIDIA Corp.,2/3/2015
0.534309506,0.542981801,0.532623235,0.540331954,160344000,NVDA,NVIDIA Corp.,3/3/2015
0.540332019,0.541536475,0.530214331,0.53238242,226840000,NVDA,NVIDIA Corp.,4/3/2015
0.550690413,0.551653988,0.538886456,0.540331848,323056000,NVDA,NVIDIA Corp.,5/3/2015
0.543222725,0.550208691,0.542740909,0.547558844,257392000,NVDA,NVIDIA Corp.,6/3/2015
0.5446679,0.548763195,0.542258933,0.543463445,222388000,NVDA,NVIDIA Corp.,9/3/2015
0.554063022,0.557676502,0.546113424,0.547076999,527212000,NVDA,NVIDIA Corp.,10/3/2015
0.551172376,0.561290006,0.549726984,0.554063103,262120000,NVDA,NVIDIA Corp.,11/3/2015
0.546113372,0.549967731,0.535754807,0.545872492,406972000,NVDA,NVIDIA Corp.,12/3/2015
0.546836197,0.54828159,0.535995814,0.543463654,359288000,NVDA,NVIDIA Corp.,13/3/2015
0.553340375,0.556712976,0.547558865,0.551172345,236956000,NVDA,NVIDIA Corp.,16/3/2015
0.560085535,0.560326415,0.548281576,0.552135936,299900000,NVDA,NVIDIA Corp.,17/3/2015
0.550931275,0.56297611,0.545872461,0.560085384,413844000,NVDA,NVIDIA Corp.,18/3/2015
0.559362769,0.56128992,0.548763324,0.552858563,310756000,NVDA,NVIDIA Corp.,19/3/2015
0.565385282,0.568757883,0.558640195,0.563939947,462084000,NVDA,NVIDIA Corp.,20/3/2015
0.547076941,0.555749234,0.546836061,0.548522332,426012000,NVDA,NVIDIA Corp.,23/3/2015
0.539609075,0.549244942,0.537200108,0.545390583,330480000,NVDA,NVIDIA Corp.,24/3/2015
0.506847262,0.539368352,0.505160933,0.539368352,542552000,NVDA,NVIDIA Corp.,25/3/2015
0.50516063,0.507328716,0.49287492,0.496488398,311920000,NVDA,NVIDIA Corp.,26/3/2015
0.515037715,0.516964866,0.499861215,0.508051693,318288000,NVDA,NVIDIA Corp.,27/3/2015
0.517205775,0.519855622,0.510701512,0.517446654,253252000,NVDA,NVIDIA Corp.,30/3/2015
0.504197419,0.516242258,0.50371566,0.515760498,357276000,NVDA,NVIDIA Corp.,31/3/2015
0.506124735,0.507811007,0.497452438,0.506124735,330768000,NVDA,NVIDIA Corp.,1/4/2015
0.507328868,0.51046053,0.502992751,0.509015139,192204000,NVDA,NVIDIA Corp.,2/4/2015
0.522023499,0.52370977,0.499860986,0.505160678,515864000,NVDA,NVIDIA Corp.,6/4/2015
0.526600897,0.532382409,0.519133057,0.522023841,413964000,NVDA,NVIDIA Corp.,7/4/2015
0.530455053,0.532382261,0.522023696,0.52708251,366432000,NVDA,NVIDIA Corp.,8/4/2015
0.542740762,0.544427033,0.526118873,0.526359753,379432000,NVDA,NVIDIA Corp.,9/4/2015
0.54828161,0.54852249,0.541295586,0.543222795,258728000,NVDA,NVIDIA Corp.,10/4/2015
0.543222725,0.550208691,0.5408137,0.547077028,236724000,NVDA,NVIDIA Corp.,13/4/2015
0.538645625,0.54322268,0.533345874,0.541054592,220276000,NVDA,NVIDIA Corp.,14/4/2015
0.545149744,0.549244982,0.537441026,0.54009093,243560000,NVDA,NVIDIA Corp.,15/4/2015
0.541777313,0.546595248,0.537922953,0.542018192,155284000,NVDA,NVIDIA Corp.,16/4/2015
0.53479135,0.540091102,0.530214294,0.530455174,293636000,NVDA,NVIDIA Corp.,17/4/2015
0.532141387,0.540572744,0.531177755,0.537200201,231624000,NVDA,NVIDIA Corp.,20/4/2015
0.5314188,0.538645703,0.528768896,0.538645703,230456000,NVDA,NVIDIA Corp.,21/4/2015
0.537441134,0.53816383,0.526359873,0.534550408,207420000,NVDA,NVIDIA Corp.,22/4/2015
0.535273135,0.540332007,0.521542024,0.527564472,259380000,NVDA,NVIDIA Corp.,23/4/2015
0.530695975,0.535272972,0.524673528,0.535032093,240960000,NVDA,NVIDIA Corp.,24/4/2015
0.53479135,0.544186342,0.527805327,0.532382383,248456000,NVDA,NVIDIA Corp.,27/4/2015
0.537441134,0.539368343,0.52876884,0.533827712,234484000,NVDA,NVIDIA Corp.,28/4/2015
0.533345819,0.538886449,0.531177731,0.533586698,195156000,NVDA,NVIDIA Corp.,29/4/2015
0.53479135,0.537441198,0.529491598,0.530696111,218844000,NVDA,NVIDIA Corp.,30/4/2015
0.548040569,0.54972684,0.536718372,0.539127339,256968000,NVDA,NVIDIA Corp.,1/5/2015
0.5446679,0.551172162,0.542981629,0.547558683,200720000,NVDA,NVIDIA Corp.,4/5/2015
0.530695975,0.543463506,0.528287008,0.54274081,292928000,NVDA,NVIDIA Corp.,5/5/2015
0.532382369,0.538645696,0.525396346,0.533586824,316484000,NVDA,NVIDIA Corp.,6/5/2015
0.541777313,0.543463584,0.528527963,0.530214235,534564000,NVDA,NVIDIA Corp.,7/5/2015
0.501788318,0.526118926,0.493597841,0.506124493,1146552000,NVDA,NVIDIA Corp.,8/5/2015
0.496970505,0.502029377,0.490948114,0.494802416,544144000,NVDA,NVIDIA Corp.,11/5/2015
0.501788318,0.505883557,0.493116025,0.493356962,388800000,NVDA,NVIDIA Corp.,12/5/2015
0.504679203,0.509256259,0.499861268,0.505401899,308524000,NVDA,NVIDIA Corp.,13/5/2015
0.512869596,0.515519501,0.504919999,0.506124511,293052000,NVDA,NVIDIA Corp.,14/5/2015
0.513110518,0.517446636,0.509978855,0.515037669,215824000,NVDA,NVIDIA Corp.,15/5/2015
