Close,High,Low,Open,Volume,Symbol,Company_Name,Date
39.99868774,40.56325423,39.81050109,39.91314865,27913900,MSFT,Microsoft Corp.,2/1/2015
39.63087082,39.97303048,39.56243693,39.6650845,39673900,MSFT,Microsoft Corp.,5/1/2015
39.04921341,39.99015697,38.9551184,39.67365825,36447900,MSFT,Microsoft Corp.,6/1/2015
39.54533005,39.74207259,38.91233286,39.33147903,29114100,MSFT,Microsoft Corp.,7/1/2015
40.70869064,40.8455552,39.96448982,39.9901509,29645200,MSFT,Microsoft Corp.,8/1/2015
40.36651993,40.90542545,40.11845521,40.72579136,23944200,MSFT,Microsoft Corp.,9/1/2015
39.86183167,40.66591365,39.6565365,40.5632628,23651900,MSFT,Microsoft Corp.,12/1/2015
39.6565361,40.98241185,39.39991552,40.17833315,35270600,MSFT,Microsoft Corp.,13/1/2015
39.31436539,39.55388072,39.02352791,39.31436539,29719600,MSFT,Microsoft Corp.,14/1/2015
38.90378571,39.67365085,38.84390767,39.5367863,32750800,MSFT,Microsoft Corp.,15/1/2015
39.55389786,39.58811155,38.63861222,38.75837157,35695300,MSFT,Microsoft Corp.,16/1/2015
39.68220901,39.90461598,38.98077768,39.60522249,36161900,MSFT,Microsoft Corp.,20/1/2015
39.28016663,39.46835663,38.90378988,39.2972751,39081100,MSFT,Microsoft Corp.,21/1/2015
40.31518173,40.32373433,39.4170084,39.67362889,35898000,MSFT,Microsoft Corp.,22/1/2015
40.35797501,40.53760913,40.03292046,40.51194804,26211600,MSFT,Microsoft Corp.,23/1/2015
40.2125473,40.31519815,39.55388898,40.2039947,42525500,MSFT,Microsoft Corp.,26/1/2015
36.49154663,36.95346573,36.02107493,36.73961466,169164000,MSFT,Microsoft Corp.,27/1/2015
35.23410797,36.60275704,35.20844688,36.55998747,84507100,MSFT,Microsoft Corp.,28/1/2015
35.93553162,36.02962661,34.89194064,35.01169671,63585300,MSFT,Microsoft Corp.,29/1/2015
34.55834198,35.56771952,34.51556915,35.54205517,78004900,MSFT,Microsoft Corp.,30/1/2015
35.31108093,35.38806743,34.41290726,34.72085327,50352500,MSFT,Microsoft Corp.,2/2/2015
35.58481216,35.86709711,35.11434052,35.61047651,52082400,MSFT,Microsoft Corp.,3/2/2015
35.79010773,36.10660633,35.37951415,35.87564683,41614800,MSFT,Microsoft Corp.,4/2/2015
36.31189728,36.47442285,35.80720883,36.11515477,36548200,MSFT,Microsoft Corp.,5/2/2015
36.27767944,36.60273384,36.05527586,36.50863889,34616600,MSFT,Microsoft Corp.,6/2/2015
36.23490906,36.55996345,36.10659717,36.13226151,31381100,MSFT,Microsoft Corp.,9/2/2015
36.44021988,36.5856403,36.08095166,36.55997922,29670700,MSFT,Microsoft Corp.,10/2/2015
36.25204468,36.48300429,36.10662421,36.48300429,38262500,MSFT,Microsoft Corp.,11/2/2015
36.859375,36.859375,36.36323889,36.49155085,33268800,MSFT,Microsoft Corp.,12/2/2015
37.52658081,37.52658081,36.91069201,37.10743459,40264900,MSFT,Microsoft Corp.,13/2/2015
37.54380035,37.9056252,37.20781592,37.87978151,33695700,MSFT,Microsoft Corp.,17/2/2015
37.50073242,37.64718772,37.38012411,37.58688356,27111700,MSFT,Microsoft Corp.,18/2/2015
37.47489929,37.500743,37.08722726,37.19922213,27603400,MSFT,Microsoft Corp.,19/2/2015
37.78502655,37.80225678,37.29397654,37.48350248,29721100,MSFT,Microsoft Corp.,20/2/2015
38.03487015,38.06932733,37.60412418,37.64719812,32518800,MSFT,Microsoft Corp.,23/2/2015
37.98316956,38.16408203,37.83671426,38.03486024,25271700,MSFT,Microsoft Corp.,24/2/2015
37.89702225,37.9831701,37.73333672,37.86256179,29759800,MSFT,Microsoft Corp.,25/2/2015
37.9573288,38.10378082,37.81087349,37.89702464,28957300,MSFT,Microsoft Corp.,26/2/2015
37.77640915,38.07793321,37.61272691,38.01762906,33807700,MSFT,Microsoft Corp.,27/2/2015
37.80226898,38.06932939,37.51797505,37.62135317,31924000,MSFT,Microsoft Corp.,2/3/2015
37.28535843,37.75918148,37.12167619,37.52657833,31748600,MSFT,Microsoft Corp.,3/3/2015
37.09584808,37.22506992,36.94077925,37.05277085,25748700,MSFT,Microsoft Corp.,4/3/2015
37.1389122,37.25090706,36.88907879,37.10445174,23193500,MSFT,Microsoft Corp.,5/3/2015
