Close,High,Low,Open,Volume,Symbol,Company_Name,Date
28.6489,28.7782,28.6221,28.6556,149449600,AAPL,Apple Inc.,19/2/2015
28.8831,28.8831,28.5597,28.6868,195793600,AAPL,Apple Inc.,20/2/2015
29.6637,29.6637,28.9187,28.999,283896400,AAPL,Apple Inc.,23/2/2015
29.4786,29.7975,29.2555,29.6503,276912400,AAPL,Apple Inc.,24/2/2015
28.7247,29.3514,28.582,29.3425,298846800,AAPL,Apple Inc.,25/2/2015
29.0883,29.1886,28.2385,28.7247,365150000,AAPL,Apple Inc.,26/2/2015
28.6511,29.1217,28.602,28.9946,248059200,AAPL,Apple Inc.,27/2/2015
28.7916,29.057,28.6154,28.8273,192386800,AAPL,Apple Inc.,2/3/2015
28.8518,28.8875,28.5686,28.7626,151265200,AAPL,Apple Inc.,3/3/2015
28.6689,28.8964,28.6199,28.7938,126665200,AAPL,Apple Inc.,4/3/2015
28.1939,28.7158,28.0489,28.6779,226068400,AAPL,Apple Inc.,5/3/2015
28.2363,28.8541,28.1604,28.6377,291368400,AAPL,Apple Inc.,6/3/2015
28.3567,28.8987,27.8928,28.5396,354114000,AAPL,Apple Inc.,9/3/2015
27.7701,28.3745,27.6118,28.1939,275426400,AAPL,Apple Inc.,10/3/2015
27.2638,27.8281,27.2348,27.8236,275756000,AAPL,Apple Inc.,11/3/2015
27.7567,27.8571,27.1278,27.2794,193450800,AAPL,Apple Inc.,12/3/2015
27.5649,27.9686,27.3397,27.7456,207309200,AAPL,Apple Inc.,13/3/2015
27.8682,27.8682,27.4043,27.6296,143497200,AAPL,Apple Inc.,16/3/2015
28.3344,28.3968,28.0244,28.0801,204092400,AAPL,Apple Inc.,17/3/2015
28.6533,28.8072,28.185,28.3255,261083600,AAPL,Apple Inc.,18/3/2015
28.437,28.8273,28.4147,28.7158,183238000,AAPL,Apple Inc.,19/3/2015
28.0801,28.6377,27.9151,28.6043,274780400,AAPL,Apple Inc.,20/3/2015
28.3723,28.515,28.2184,28.3522,150838800,AAPL,Apple Inc.,23/3/2015
28.2563,28.5574,28.2273,28.3768,131369200,AAPL,Apple Inc.,24/3/2015
27.5181,28.2853,27.5181,28.2229,206620800,AAPL,Apple Inc.,25/3/2015
27.7099,27.8526,27.3441,27.3798,190291600,AAPL,Apple Inc.,26/3/2015
27.4891,27.8125,27.4133,27.7835,158184800,AAPL,Apple Inc.,27/3/2015
28.185,28.1916,27.6564,27.6675,188398800,AAPL,Apple Inc.,30/3/2015
27.7523,28.2117,27.7367,28.1225,168362400,AAPL,Apple Inc.,31/3/2015
27.7121,27.9062,27.4556,27.8393,162485600,AAPL,Apple Inc.,1/4/2015
27.9508,28.0043,27.6987,27.8861,128880400,AAPL,Apple Inc.,2/4/2015
28.4035,28.4392,27.73,27.7612,148776000,AAPL,Apple Inc.,6/4/2015
28.1047,28.5753,28.098,28.4682,140049200,AAPL,Apple Inc.,7/4/2015
28.0132,28.1916,27.8727,28.069,149316800,AAPL,Apple Inc.,8/4/2015
28.2273,28.2318,27.8036,28.069,129936000,AAPL,Apple Inc.,9/4/2015
28.3478,28.3723,27.9374,28.0913,160752000,AAPL,Apple Inc.,10/4/2015
28.292,28.6756,28.2385,28.631,145460400,AAPL,Apple Inc.,13/4/2015
28.1693,28.3902,28.0824,28.3255,102098400,AAPL,Apple Inc.,14/4/2015
28.2764,28.3545,28.1047,28.1939,115881600,AAPL,Apple Inc.,15/4/2015
28.1403,28.3478,28.127,28.1649,113476000,AAPL,Apple Inc.,16/4/2015
27.8236,28.1337,27.759,28.0021,207828000,AAPL,Apple Inc.,17/4/2015
28.4593,28.5753,27.9173,28.0065,188217200,AAPL,Apple Inc.,20/4/2015
28.3054,28.5931,28.2519,28.5708,129740400,AAPL,Apple Inc.,21/4/2015
28.6868,28.7426,28.1738,28.3232,150618000,AAPL,Apple Inc.,22/4/2015
28.921,29.0883,28.5797,28.6154,183083600,AAPL,Apple Inc.,23/4/2015
29.057,29.1351,28.8228,29.1039,178103600,AAPL,Apple Inc.,24/4/2015
29.5856,29.6927,29.2511,29.5098,387816800,AAPL,Apple Inc.,27/4/2015
29.1195,30.0072,28.8987,29.9893,475696000,AAPL,Apple Inc.,28/4/2015
28.6913,29.3492,28.6154,29.0303,253544400,AAPL,Apple Inc.,29/4/2015
27.9129,28.6912,27.7857,28.6912,332781600,AAPL,Apple Inc.,30/4/2015
28.7604,29.0236,27.9463,28.1247,234050400,AAPL,Apple Inc.,1/5/2015
28.7046,29.1217,28.6065,28.8831,203953200,AAPL,Apple Inc.,4/5/2015
28.0578,28.6489,28.0534,28.582,197085600,AAPL,Apple Inc.,5/5/2015
27.8816,28.2697,27.5136,28.2273,288564000,AAPL,Apple Inc.,6/5/2015
28.0541,28.2377,27.7764,27.9443,175763600,AAPL,Apple Inc.,7/5/2015
28.5826,28.5826,28.2445,28.3721,222201600,AAPL,Apple Inc.,8/5/2015
28.2915,28.5692,28.137,28.5311,168143200,AAPL,Apple Inc.,11/5/2015
28.1907,28.4169,27.9555,28.1302,192640000,AAPL,Apple Inc.,12/5/2015
28.2221,28.4863,28.1907,28.2534,138776800,AAPL,Apple Inc.,13/5/2015
28.8805,28.8805,28.4796,28.5356,180814000,AAPL,Apple Inc.,14/5/2015
28.8402,29.0015,28.7148,28.9074,152832000,AAPL,Apple Inc.,15/5/2015
29.1582,29.2769,28.7484,28.7529,203531600,AAPL,Apple Inc.,18/5/2015
29.1314,29.3128,29.0351,29.2702,178532800,AAPL,Apple Inc.,19/5/2015
29.1291,29.3352,28.9679,29.1157,145819600,AAPL,Apple Inc.,20/5/2015
29.427,29.4808,29.0776,29.1314,158921600,AAPL,Apple Inc.,21/5/2015
29.6846,29.7809,29.4292,29.474,182384000,AAPL,Apple Inc.,22/5/2015
29.0306,29.7674,28.9186,29.698,282790400,AAPL,Apple Inc.,26/5/2015
29.5726,29.6219,29.1269,29.1918,183332800,AAPL,Apple Inc.,27/5/2015
29.5143,29.5524,29.3621,29.5323,122933200,AAPL,Apple Inc.,28/5/2015
29.1784,29.4404,29.0933,29.3912,203538000,AAPL,Apple Inc.,29/5/2015
29.2366,29.427,29.1269,29.1784,128451200,AAPL,Apple Inc.,1/6/2015
29.1067,29.2635,28.9634,29.0843,134670400,AAPL,Apple Inc.,2/6/2015
29.1426,29.3262,29.0933,29.2635,123934000,AAPL,Apple Inc.,3/6/2015
28.9724,29.2456,28.8716,29.0216,153800400,AAPL,Apple Inc.,4/6/2015
28.8133,29.0463,28.7484,29.0037,142507200,AAPL,Apple Inc.,5/6/2015
28.623,28.9388,28.4057,28.8693,210699200,AAPL,Apple Inc.,8/6/2015
28.5379,28.6857,28.1347,28.3766,224301600,AAPL,Apple Inc.,9/6/2015
28.8648,28.9679,28.6342,28.6498,156349200,AAPL,Apple Inc.,10/6/2015
28.7999,29.156,28.7753,28.932,141563600,AAPL,Apple Inc.,11/6/2015
28.4819,28.7417,28.4684,28.7103,147544800,AAPL,Apple Inc.,12/6/2015
28.4259,28.4975,28.1549,28.2422,175955600,AAPL,Apple Inc.,15/6/2015
28.5782,28.6342,28.3027,28.4505,125976400,AAPL,Apple Inc.,16/6/2015
28.511,28.6409,28.3856,28.605,131672400,AAPL,Apple Inc.,17/6/2015
28.6409,28.7372,28.4931,28.4953,141628800,AAPL,Apple Inc.,18/6/2015
28.3542,28.6274,28.3094,28.6028,218867600,AAPL,Apple Inc.,19/6/2015
28.5804,28.6812,28.4617,28.5535,136157200,AAPL,Apple Inc.,22/6/2015
28.4505,28.5804,28.4169,28.5513,121075600,AAPL,Apple Inc.,23/6/2015
28.6924,29.0709,28.4707,28.4908,221123600,AAPL,Apple Inc.,24/6/2015
28.5558,28.9365,28.5558,28.8604,127752400,AAPL,Apple Inc.,25/6/2015
28.3878,28.6655,28.334,28.5938,176267200,AAPL,Apple Inc.,26/6/2015
27.8906,28.3251,27.8794,28.0989,196645600,AAPL,Apple Inc.,29/6/2015
28.0922,28.2467,27.9645,28.1235,177482800,AAPL,Apple Inc.,30/6/2015
28.3542,28.4304,28.2176,28.4214,120955200,AAPL,Apple Inc.,1/7/2015
28.3184,28.3744,28.1683,28.3161,108844000,AAPL,Apple Inc.,2/7/2015
28.2198,28.2713,27.9623,27.9824,112241600,AAPL,Apple Inc.,6/7/2015
28.1504,28.2534,27.7204,28.1952,187787200,AAPL,Apple Inc.,7/7/2015
27.4516,27.9152,27.4449,27.8794,243046400,AAPL,Apple Inc.,8/7/2015
26.8917,27.7853,26.7013,27.7383,314380000,AAPL,Apple Inc.,9/7/2015
27.6106,27.7383,27.147,27.3105,245418000,AAPL,Apple Inc.,10/7/2015
28.1437,28.1661,27.8436,28.0026,165762000,AAPL,Apple Inc.,13/7/2015
28.1325,28.3027,28.0048,28.2288,127072400,AAPL,Apple Inc.,14/7/2015
28.4035,28.4774,28.1258,28.1571,134596800,AAPL,Apple Inc.,15/7/2015
28.782,28.7954,28.5222,28.6095,144889600,AAPL,Apple Inc.,16/7/2015
29.0306,29.0306,28.7372,28.9096,184658800,AAPL,Apple Inc.,17/7/2015
29.5793,29.7809,29.2725,29.3329,235600800,AAPL,Apple Inc.,20/7/2015
29.2837,29.7697,29.1874,29.754,307025600,AAPL,Apple Inc.,21/7/2015
28.0451,28.1078,27.3217,27.3217,461802400,AAPL,Apple Inc.,22/7/2015
28.0317,28.4639,28.0093,28.2646,203998000,AAPL,Apple Inc.,23/7/2015
27.8839,28.1616,27.7495,28.0675,168649200,AAPL,Apple Inc.,24/7/2015
27.4964,27.6845,27.3508,27.5681,177822000,AAPL,Apple Inc.,27/7/2015
27.633,27.7517,27.4471,27.633,134472400,AAPL,Apple Inc.,28/7/2015
27.5457,27.6599,27.3844,27.5815,148046800,AAPL,Apple Inc.,29/7/2015
27.4068,27.4516,27.259,27.3956,134513200,AAPL,Apple Inc.,30/7/2015
27.1672,27.4673,27.0798,27.4583,171540000,AAPL,Apple Inc.,31/7/2015
26.5266,27.4516,26.3206,27.212,279904000,AAPL,Apple Inc.,3/8/2015
25.6756,26.3609,25.3642,26.2982,496554400,AAPL,Apple Inc.,4/8/2015
25.8458,26.3027,25.1067,25.2971,397250400,AAPL,Apple Inc.,5/8/2015
25.902,26.2102,25.6748,26.091,211612000,AAPL,Apple Inc.,6/8/2015
25.9898,26.154,25.7603,25.7783,154681600,AAPL,Apple Inc.,7/8/2015
26.9347,26.9954,26.217,26.217,219806400,AAPL,Apple Inc.,10/8/2015
25.5331,26.5882,25.4971,26.505,388331200,AAPL,Apple Inc.,11/8/2015
25.9268,25.9673,24.6646,25.3171,404870000,AAPL,Apple Inc.,12/8/2015
25.9065,26.1877,25.7693,26.1067,194143200,AAPL,Apple Inc.,13/8/2015
26.0888,26.1675,25.65,25.7198,171718000,AAPL,Apple Inc.,14/8/2015
26.3587,26.469,25.9853,26.1068,163538800,AAPL,Apple Inc.,17/8/2015
26.2102,26.4217,26.1,26.1945,138242800,AAPL,Apple Inc.,18/8/2015
25.875,26.2147,25.8008,26.1202,193146000,AAPL,Apple Inc.,19/8/2015
25.3441,25.7265,25.1146,25.6658,274006400,AAPL,Apple Inc.,20/8/2015
23.7939,25.1753,23.7692,24.8446,513102000,AAPL,Apple Inc.,21/8/2015
23.2,24.4779,20.6982,21.3439,648825200,AAPL,Apple Inc.,24/8/2015
23.3395,24.9976,23.2855,24.9976,414406400,AAPL,Apple Inc.,25/8/2015
24.6781,24.7231,23.6342,24.0932,387098400,AAPL,Apple Inc.,26/8/2015
25.4048,25.4768,24.7524,25.2496,338464400,AAPL,Apple Inc.,27/8/2015
25.4881,25.4926,25.0943,25.2361,212657600,AAPL,Apple Inc.,28/8/2015
25.3688,25.767,25.1978,25.2046,224917200,AAPL,Apple Inc.,31/8/2015
24.2349,25.1708,24.1539,24.7816,307383600,AAPL,Apple Inc.,1/9/2015
25.2743,25.2743,24.5521,24.7996,247555200,AAPL,Apple Inc.,2/9/2015
24.8311,25.3733,24.7569,25.3081,212935600,AAPL,Apple Inc.,3/9/2015
24.5836,24.8491,24.4126,24.5161,199985200,AAPL,Apple Inc.,4/9/2015
25.2676,25.3238,24.8199,25.1416,219374400,AAPL,Apple Inc.,8/9/2015
24.7816,25.6523,24.6961,25.5938,340043200,AAPL,Apple Inc.,9/9/2015
25.3261,25.4858,24.7254,24.8086,251571200,AAPL,Apple Inc.,10/9/2015
25.695,25.695,25.1438,25.1506,199662000,AAPL,Apple Inc.,11/9/2015
25.9425,26.298,25.8413,26.2282,233453600,AAPL,Apple Inc.,14/9/2015
26.1607,26.217,25.7423,26.082,173364800,AAPL,Apple Inc.,15/9/2015
26.19,26.2192,25.9718,26.154,148694000,AAPL,Apple Inc.,16/9/2015
25.6298,26.208,25.5848,26.0213,256450400,AAPL,Apple Inc.,17/9/2015
25.524,25.7153,25.1686,25.2451,297141200,AAPL,Apple Inc.,18/9/2015
25.92,25.956,25.5713,25.5735,200888000,AAPL,Apple Inc.,21/9/2015
25.5128,25.6883,25.3148,25.5083,201384800,AAPL,Apple Inc.,22/9/2015
25.7198,25.8098,25.4903,25.5645,143026800,AAPL,Apple Inc.,23/9/2015
25.8728,25.9853,25.2811,25.4791,200878000,AAPL,Apple Inc.,24/9/2015
25.8075,26.253,25.6523,26.1967,224607600,AAPL,Apple Inc.,25/9/2015
25.2968,25.776,25.2968,25.614,208436000,AAPL,Apple Inc.,28/9/2015
24.5364,25.5376,24.2664,25.3846,293461600,AAPL,Apple Inc.,29/9/2015
24.8154,25.0943,24.4621,24.7861,265892000,AAPL,Apple Inc.,30/9/2015
24.6534,24.6624,24.1427,24.5386,255716400,AAPL,Apple Inc.,1/10/2015
24.8334,24.9751,24.1967,24.3002,232079200,AAPL,Apple Inc.,2/10/2015
24.9234,25.0561,24.5386,24.7209,208258800,AAPL,Apple Inc.,5/10/2015
25.0426,25.1393,24.6961,24.8896,192787200,AAPL,Apple Inc.,6/10/2015
24.9234,25.1461,24.6151,25.1393,187062400,AAPL,Apple Inc.,7/10/2015
24.6354,24.7906,24.3451,24.7906,247918400,AAPL,Apple Inc.,8/10/2015
25.2248,25.2608,24.6331,24.7479,211064400,AAPL,Apple Inc.,9/10/2015
25.1078,25.3666,25.0718,25.3621,121868800,AAPL,Apple Inc.,12/10/2015
25.1506,25.2991,24.9009,24.9324,132197200,AAPL,Apple Inc.,13/10/2015
24.7951,25.0898,24.6489,25.0381,177849600,AAPL,Apple Inc.,14/10/2015
25.1663,25.2203,24.8581,24.9571,150694000,AAPL,Apple Inc.,15/10/2015
24.9818,25.1978,24.8671,25.1483,156930400,AAPL,Apple Inc.,16/10/2015
25.1371,25.1416,24.7726,24.9279,119036800,AAPL,Apple Inc.,19/10/2015
25.596,25.686,24.9323,25.0493,195871200,AAPL,Apple Inc.,20/10/2015
25.5938,26.0033,25.5803,25.6478,167180800,AAPL,Apple Inc.,21/10/2015
25.9853,25.9853,25.6703,25.722,166616400,AAPL,Apple Inc.,22/10/2015
26.7907,26.8244,26.172,26.2552,237467600,AAPL,Apple Inc.,23/10/2015
25.9358,26.577,25.8548,26.5657,265335200,AAPL,Apple Inc.,26/10/2015
25.7715,26.2192,25.6455,25.9628,279537600,AAPL,Apple Inc.,27/10/2015
26.8334,26.8402,26.1112,26.307,342205600,AAPL,Apple Inc.,28/10/2015
27.1169,27.1529,26.6085,26.7052,204909200,AAPL,Apple Inc.,29/10/2015
26.8852,27.2722,26.8739,27.2204,197461200,AAPL,Apple Inc.,30/10/2015
27.2631,27.3036,26.9099,27.1777,128813200,AAPL,Apple Inc.,2/11/2015
27.5759,27.7829,27.1552,27.1754,182076000,AAPL,Apple Inc.,3/11/2015
27.4476,27.8571,27.3621,27.7019,179544400,AAPL,Apple Inc.,4/11/2015
27.3211,27.721,27.1539,27.5312,158210800,AAPL,Apple Inc.,5/11/2015
27.3527,27.5222,27.2533,27.364,132169200,AAPL,Apple Inc.,6/11/2015
27.242,27.5222,27.1245,27.3301,135485600,AAPL,Apple Inc.,9/11/2015
26.3834,26.6772,26.223,26.4128,236511600,AAPL,Apple Inc.,10/11/2015
26.2343,26.5303,26.031,26.2931,180872000,AAPL,Apple Inc.,11/11/2015
26.1462,26.3947,26.1304,26.2682,130102400,AAPL,Apple Inc.,12/11/2015
25.3825,26.1123,25.3667,26.0287,183249600,AAPL,Apple Inc.,13/11/2015
25.7982,25.8118,25.0797,25.1656,152426800,AAPL,Apple Inc.,16/11/2015
25.6875,25.9948,25.6039,25.9654,110467600,AAPL,Apple Inc.,17/11/2015
26.5009,26.5461,26.0965,26.1552,186698800,AAPL,Apple Inc.,18/11/2015
26.8376,27.0567,26.3812,26.58,173183200,AAPL,Apple Inc.,19/11/2015
26.9551,27.0952,26.8534,26.9325,137148400,AAPL,Apple Inc.,20/11/2015
26.6049,27.0522,26.5122,26.9483,129930000,AAPL,Apple Inc.,23/11/2015
26.8602,26.9664,26.4625,26.51,171212800,AAPL,Apple Inc.,24/11/2015
26.6681,26.9393,26.6433,26.9347,85553200,AAPL,Apple Inc.,25/11/2015
26.6184,26.754,26.571,26.7269,52185600,AAPL,Apple Inc.,27/11/2015
26.7291,26.9799,26.6049,26.6591,156721200,AAPL,Apple Inc.,30/11/2015
26.5122,26.8444,26.4038,26.8308,139409600,AAPL,Apple Inc.,1/12/2015
26.2727,26.6862,26.2275,26.5122,133546400,AAPL,Apple Inc.,2/12/2015
26.0287,26.388,25.8073,26.3337,166278000,AAPL,Apple Inc.,3/12/2015
26.8941,26.9438,26.0084,26.0491,231108000,AAPL,Apple Inc.,4/12/2015
26.7246,27.0816,26.6184,26.8828,128336800,AAPL,Apple Inc.,7/12/2015
26.7133,26.7969,26.4038,26.5529,137238000,AAPL,Apple Inc.,8/12/2015
26.1236,26.5913,26.0016,26.58,185445600,AAPL,Apple Inc.,9/12/2015
26.2479,26.4219,26.0988,26.2185,116850800,AAPL,Apple Inc.,10/12/2015
25.5723,26.0716,25.4977,26.0265,187544800,AAPL,Apple Inc.,11/12/2015
25.4141,25.4593,24.8064,25.3464,257274800,AAPL,Apple Inc.,14/12/2015
24.9645,25.4864,24.9329,25.2921,213292400,AAPL,Apple Inc.,15/12/2015
25.1566,25.3034,24.5827,25.0956,224954000,AAPL,Apple Inc.,16/12/2015
24.6233,25.3622,24.6233,25.3102,179091200,AAPL,Apple Inc.,17/12/2015
23.9568,24.7453,23.9071,24.6075,385813200,AAPL,Apple Inc.,18/12/2015
24.2505,24.2596,23.8529,24.2392,190362400,AAPL,Apple Inc.,21/12/2015
24.2279,24.3387,24.0517,24.2664,131157600,AAPL,Apple Inc.,22/12/2015
24.5397,24.594,24.2212,24.237,130629600,AAPL,Apple Inc.,23/12/2015
24.4087,24.6279,24.3906,24.6279,54281600,AAPL,Apple Inc.,24/12/2015
24.1353,24.3319,23.9907,24.3093,106816800,AAPL,Apple Inc.,28/12/2015
24.5691,24.725,24.1443,24.1669,123724800,AAPL,Apple Inc.,29/12/2015
24.2483,24.5601,24.2166,24.533,100855200,AAPL,Apple Inc.,30/12/2015
23.7828,24.1828,23.6834,24.1782,163649200,AAPL,Apple Inc.,31/12/2015
23.8032,23.8077,23.0462,23.1841,270597600,AAPL,Apple Inc.,4/1/2016
23.2067,23.9161,23.1389,23.8935,223164000,AAPL,Apple Inc.,5/1/2016
22.7525,23.1299,22.565,22.7209,273829600,AAPL,Apple Inc.,6/1/2016
21.7923,22.6237,21.7877,22.2961,324377600,AAPL,Apple Inc.,7/1/2016
21.9075,22.3933,21.8623,22.2667,283192000,AAPL,Apple Inc.,8/1/2016
22.2622,22.382,21.9934,22.3616,198957600,AAPL,Apple Inc.,11/1/2016
22.5853,22.7503,22.3323,22.7186,196616800,AAPL,Apple Inc.,12/1/2016
22.0046,22.8632,21.9843,22.6667,249758400,AAPL,Apple Inc.,13/1/2016
22.4859,22.7028,21.6318,22.1334,252680400,AAPL,Apple Inc.,14/1/2016
21.9459,22.077,21.546,21.7358,319335600,AAPL,Apple Inc.,15/1/2016
21.8397,22.2893,21.5776,22.2351,212350800,AAPL,Apple Inc.,19/1/2016
21.8691,22.1854,21.1077,21.4872,289337600,AAPL,Apple Inc.,20/1/2016
21.7584,22.1154,21.4511,21.9301,208646000,AAPL,Apple Inc.,21/1/2016
22.9152,22.9242,22.2261,22.2848,263202000,AAPL,Apple Inc.,22/1/2016
22.4678,22.9401,22.4159,22.9378,207178000,AAPL,Apple Inc.,25/1/2016
22.5921,22.7932,22.1583,22.5786,300308000,AAPL,Apple Inc.,26/1/2016
21.1077,21.8329,21.0896,21.6996,533478800,AAPL,Apple Inc.,27/1/2016
21.259,21.3562,20.8749,21.1913,222715200,AAPL,Apple Inc.,28/1/2016
21.9934,21.9934,21.3178,21.4172,257666000,AAPL,Apple Inc.,29/1/2016
21.7877,21.851,21.555,21.7968,163774000,AAPL,Apple Inc.,1/2/2016
21.3472,21.6996,21.302,21.5595,149428800,AAPL,Apple Inc.,2/2/2016
21.7697,21.8804,21.2568,21.4646,183857200,AAPL,Apple Inc.,3/2/2016
21.9446,22.1104,21.6243,21.7765,185886800,AAPL,Apple Inc.,4/2/2016
21.3585,22.0173,21.2835,21.9264,185672400,AAPL,Apple Inc.,5/2/2016
21.5834,21.7401,21.1359,21.1563,216085600,AAPL,Apple Inc.,8/2/2016
21.5788,21.7947,21.338,21.4198,177324800,AAPL,Apple Inc.,9/2/2016
21.4153,21.8878,21.3767,21.7901,169374400,AAPL,Apple Inc.,10/2/2016
21.2858,21.5175,21.0336,21.3062,200298800,AAPL,Apple Inc.,11/2/2016
21.3517,21.4675,21.1291,21.3971,161405600,AAPL,Apple Inc.,12/2/2016
21.9537,22.0014,21.4925,21.5857,196231600,AAPL,Apple Inc.,16/2/2016
22.2899,22.3103,21.8424,21.9605,179452800,AAPL,Apple Inc.,17/2/2016
21.8674,22.4648,21.8287,22.4534,156084000,AAPL,Apple Inc.,18/2/2016
21.8174,21.9809,21.7629,21.8083,141496800,AAPL,Apple Inc.,19/2/2016
22.0082,22.0127,21.7901,21.8787,137123200,AAPL,Apple Inc.,22/2/2016
21.5107,21.9219,21.4789,21.8992,127770400,AAPL,Apple Inc.,23/2/2016
21.831,21.8946,21.1995,21.3494,145022800,AAPL,Apple Inc.,24/2/2016
21.9809,21.9809,21.6379,21.8197,110330800,AAPL,Apple Inc.,25/2/2016
22.015,22.2672,21.94,22.0809,115964400,AAPL,Apple Inc.,26/2/2016
21.965,22.3149,21.956,22.0037,140865200,AAPL,Apple Inc.,29/2/2016
22.8374,22.8919,22.1309,22.1831,201628400,AAPL,Apple Inc.,1/3/2016
22.8874,22.9192,22.6352,22.8328,132678400,AAPL,Apple Inc.,2/3/2016
23.0577,23.1054,22.8192,22.8487,147822800,AAPL,Apple Inc.,3/3/2016
23.4008,23.5689,23.0282,23.2554,184220400,AAPL,Apple Inc.,4/3/2016
23.1418,23.3599,22.935,23.2599,143315600,AAPL,Apple Inc.,7/3/2016
22.951,23.1168,22.8078,22.8942,126247600,AAPL,Apple Inc.,8/3/2016
22.9714,23.0759,22.7783,23.0146,108806800,AAPL,Apple Inc.,9/3/2016
22.9828,23.2258,22.751,23.0373,134054400,AAPL,Apple Inc.,10/3/2016
23.2304,23.2349,23.0577,23.2258,109632800,AAPL,Apple Inc.,11/3/2016
23.2894,23.378,23.1213,23.1509,100304400,AAPL,Apple Inc.,14/3/2016
23.7574,23.8937,23.5916,23.6166,160270800,AAPL,Apple Inc.,15/3/2016
24.0732,24.1504,23.7597,23.7642,153214000,AAPL,Apple Inc.,16/3/2016
24.0346,24.1868,23.8437,23.9709,137682800,AAPL,Apple Inc.,17/3/2016
24.0618,24.1936,23.896,24.1572,176820800,AAPL,Apple Inc.,18/3/2016
24.0595,24.4548,23.8846,24.0641,142010800,AAPL,Apple Inc.,21/3/2016
24.2435,24.373,23.9005,23.9096,129777600,AAPL,Apple Inc.,22/3/2016
24.1095,24.3231,24.0573,24.189,102814000,AAPL,Apple Inc.,23/3/2016
24.005,24.1368,23.8278,23.9596,104532000,AAPL,Apple Inc.,24/3/2016
23.896,24.1231,23.8664,24.08,77645600,AAPL,Apple Inc.,28/3/2016
24.4616,24.4866,23.8256,23.8278,124760400,AAPL,Apple Inc.,29/3/2016
24.8887,25.0841,24.6706,24.682,182404400,AAPL,Apple Inc.,30/3/2016
24.7592,24.9659,24.7342,24.9251,103553600,AAPL,Apple Inc.,31/3/2016
24.9864,24.9887,24.5798,24.7115,103496000,AAPL,Apple Inc.,1/4/2016
25.2431,25.4862,25.05,25.0841,149424800,AAPL,Apple Inc.,4/4/2016
24.9455,25.1545,24.8569,24.8773,106314800,AAPL,Apple Inc.,5/4/2016
25.2067,25.2113,24.8069,25.0409,105616400,AAPL,Apple Inc.,6/4/2016
24.657,25.0841,24.5616,24.9773,127207600,AAPL,Apple Inc.,7/4/2016
24.6843,24.9364,24.5729,24.7411,94326800,AAPL,Apple Inc.,8/4/2016
